IncidentId,UniqueId,Name,Location,Latitude,Longitude,AcresBurnedDisplay,PercentContainedDisplay,ExternalIncidentLink,CountiesList,UpdatedDate,StartedDate,AdminUnit,IncidentTypeDisplay,Url,IsActive
2431,86e91f38-4e2e-406f-ad97-5a3b47a9ce76,Grant Fire,Grantline Road and Keifer Blvd,38.520981,-121.201927,5,042,100%,,Sacramento,2020-06-17 08:11:28,2020-06-12,CAL FIRE Amador-El Dorado Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/12/grant-fire/,N,
2432,50adb8e9-d672-49fa-95d0-657879169302,Hog Fire,E Trimmer Springs Rd and Pine Flat Lake ,36.82276,-119.36572,533,100%,,Fresno,2020-07-10 08:31:59,2020-06-12,USFS Sierra National Forest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/12/hog-fire/,N,
2433,44bf7479-689e-4203-9f38-8b05917db66b,Cornetts Fire,Cornetts Road and Old Highway South,37.40827,-120.08522,191,100%,,Mariposa,2020-06-16 19:19:03,2020-06-13,CALFIRE Madera-Mariposa-Merced Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/13/cornetts-fire/,N,
2434,90d7bf99-5b46-4a48-a07c-7468829e50b3,Dawson Fire ,Dawson Canyon Road and Park Canyon Road ,33.776033,-117.461925,10,100%,,Riverside,2020-06-17 08:27:01,2020-06-13,CAL FIRE Riverside County Fire,Wildfire,https://www.fire.ca.gov/incidents/2020/6/13/dawson-fire/,N,
2435,2aa93d4d-809e-42ed-8025-7449711f667d,Hopland Fire,Highway 101, southwest of Hopland,39.14783,-80.49163,34,100%,,Mendocino,2020-06-14 07:40:56,2020-06-13, CAL FIRE Mendocino Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/13/hopland-fire/,N,
2436,b19c7e40-eac0-4c33-9414-590752f5c100,Drum Fire,Drum Canyon Road and Highway 246, west of Buellton,34.63309,-120.28867,696,100%,,Santa Barbara,2020-06-16 19:22:38,2020-06-14,Lead agency: Santa Barbara County Fire,Wildfire,https://www.fire.ca.gov/incidents/2020/6/14/drum-fire/,N,
2437,4382036a-3c19-479e-9a78-325007c1de3b,Avila Fire,Avila Beach Drive and Hwy 101, East of Avila Beach,35.17977,-120.69959,445,100%,,San Luis Obispo,2020-07-24 15:34:29,2020-06-15,CAL FIRE San Luis Obispo Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/15/avila-fire/,N,
2438,2190e4db-2b64-4d98-a5f9-00cc6221eec8,Bitter Fire ,Highway 25 and Hernandez-Coalinga Road, North of King City,36.3011,-120.92925,813,100%,,San Benito,2022-10-21 13:20:38,2020-06-16,CAL FIRE San Benito-Monterey Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/16/bitter-fire/,N,
2439,2250dea8-20a0-4e5e-b86e-bfe7821892c2,Riata Fire ,5900 Block West Pozo Road near Hwy 58, East of Santa Margarita,35.40953,-120.56823,18,100%,,San Luis Obispo,2020-06-17 14:59:47,2020-06-16,CAL FIRE San Luis Obispo Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/16/riata-fire/,N,
2440,55a8e286-c088-45dc-8010-5c604dba3b69,Walker Fire,Walker Trail Road and Hogan Dam Road, North of Copperopolis,38.07741,-120.72958,1,455,100%,,Calaveras,2022-10-21 13:10:00,2020-06-16,CAL FIRE Tuolumne-Calaveras Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/16/walker-fire/,N,
2441,fc3411f0-f9e0-4d0c-86a3-71afbac23f4a,Nelson Fire ,Nelson Ave and 16th St, Oroville,39.52408,-121.60037,95,100%,,Butte,2020-06-17 19:22:36,2020-06-17,CAL FIRE/Butte County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/nelson-fire/,N,
2442,7fc52805-21d4-4a56-b711-859d8c39e704,Liberty Fire,Liberty Rd and Hwy 88, east of Galt,38.23432,-121.20828,89,100%,,San Joaquin,2020-06-18 10:44:50,2020-06-17,CAL FIRE Amador-El Dorado Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/liberty-fire/,N,
2443,5a06793f-5f95-411b-9cce-b340ddd72061,Gyle Fire,Interstate 5 and Gyle Road, north of Corning,40.000132,-122.205628,68,100%,,Tehama,2020-06-17 18:17:25,2020-06-17,CAL FIRE Tehama-Glenn Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/gyle-fire/,N,
2444,0cb8b199-ab94-42a5-a441-db7f272b170c,Ridge Fire,Plasket Ridge Road and S Coast Ridge Road, North of Gorda,35.9497,-121.42113,83,100%,,Monterey,2020-06-25 09:07:34,2020-06-17,null,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/ridge-fire/,N,
2445,c276a99a-8208-4402-b538-1e50aae50d63,Baker Fire,Bena Rd and Caliente Bodfish Rd, east of Bakersfield  ,35.27678,-118.6894,165,100%,,Kern,2020-06-18 19:34:33,2020-06-17,Kern County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/17/baker-fire/,N,
